id;customerId;orderDate;orderStatus
2978;52;2017-03-25T12:39:54.100Z;8
2979;52;2017-02-21T16:51:17.781Z;6
2980;52;2017-07-19T15:54:16.603Z;3
2981;52;2017-03-21T17:13:27.703Z;7
2982;52;2017-07-23T02:01:56.477Z;1
2983;52;2017-12-08T03:51:08.498Z;2
2984;52;2017-10-27T09:18:34.673Z;8
2985;52;2017-03-19T07:18:56.681Z;2
2986;52;2017-08-06T22:37:29.242Z;4
2987;52;2017-12-29T03:31:06.348Z;4
2988;52;2018-01-10T04:26:21.027Z;2
2989;52;2017-07-12T17:50:50.632Z;1
2990;52;2017-04-30T09:58:32.305Z;7
2991;52;2017-10-24T01:11:42.254Z;9
2992;52;2017-03-19T14:00:35.543Z;6
2993;52;2017-04-04T10:51:55.837Z;1
2994;61;2017-04-03T12:45:15.682Z;7
2995;61;2017-02-11T02:44:21.159Z;4
2996;61;2017-04-06T23:56:04.210Z;6
2997;61;2017-07-05T06:59:05.686Z;2
2998;61;2017-02-15T03:40:24.935Z;3
2999;61;2017-11-01T01:47:56.013Z;2
3000;61;2017-07-14T02:22:59.312Z;8
3001;61;2017-05-29T05:44:38.166Z;7
3002;61;2017-06-15T00:32:16.146Z;7
3003;61;2017-10-25T21:54:53.155Z;1
3004;61;2017-05-09T14:23:07.813Z;3
3005;61;2017-04-07T12:03:30.020Z;8
3006;61;2017-07-17T04:53:11.940Z;5
3007;61;2017-03-15T12:47:28.373Z;7
3008;61;2017-07-17T17:42:41.875Z;1
3009;61;2017-09-09T04:22:51.216Z;2
3010;61;2017-10-15T05:35:38.841Z;8
3011;61;2017-03-06T22:52:26.568Z;9
3012;61;2017-06-17T15:16:09.543Z;3
3013;61;2017-03-19T13:32:26.665Z;7
3014;61;2017-07-21T02:43:52.814Z;8
3015;61;2017-10-21T18:34:30.465Z;1
3016;61;2017-07-15T21:26:10.797Z;7
3017;61;2017-08-29T11:11:57.566Z;3
3018;61;2017-07-31T17:36:06.251Z;6
3019;61;2017-11-16T11:14:13.133Z;5
3020;61;2017-09-04T10:17:19.122Z;9
3021;61;2017-02-28T16:30:06.859Z;0
3022;61;2017-02-07T17:11:14.103Z;7
3023;61;2017-09-28T19:45:30.141Z;7
3024;61;2017-07-21T11:35:35.797Z;0
3025;61;2017-07-12T20:31:51.323Z;6
3026;61;2017-04-30T11:10:04.837Z;8
3027;61;2017-12-05T08:44:13.070Z;8
3028;61;2018-01-02T18:38:00.211Z;1
3029;61;2017-11-21T02:37:23.271Z;5
3030;61;2017-11-07T15:09:47.323Z;7
3031;61;2017-10-05T00:50:01.263Z;7
3032;61;2017-11-03T02:50:39.472Z;6
3033;61;2018-01-21T22:30:16.044Z;5
3034;61;2017-04-09T13:35:27.641Z;5
3035;61;2018-01-14T06:51:38.601Z;8
3036;61;2017-08-13T10:04:06.719Z;7
3037;61;2017-09-24T19:20:30.802Z;2
3038;61;2017-11-14T13:34:17.949Z;9
3039;61;2017-07-27T12:23:33.853Z;9
3040;61;2017-10-27T20:37:31.239Z;4
3041;61;2017-12-22T11:22:07.299Z;2
3042;61;2017-02-26T19:28:07.510Z;3
3043;61;2017-02-27T17:11:39.264Z;2
3044;61;2017-11-12T01:21:49.619Z;9
3045;61;2017-06-12T06:24:30.784Z;0
3046;61;2017-12-08T01:57:55.420Z;3
3047;61;2018-01-20T04:38:38.568Z;3
3048;61;2017-06-15T23:50:12.450Z;2
3049;61;2017-05-20T03:59:15.701Z;1
3050;61;2017-06-28T17:17:22.833Z;9
3051;61;2018-01-11T07:23:46.455Z;0
3052;61;2017-02-28T15:45:23.681Z;8
3053;61;2017-05-13T02:24:39.395Z;8
3054;61;2017-12-08T11:55:59.281Z;3
3055;61;2017-10-28T09:23:45.321Z;6
3056;61;2017-06-02T19:10:21.710Z;0
3057;61;2017-02-27T13:05:42.538Z;7
3058;61;2017-03-14T01:01:35.396Z;9
3059;61;2017-04-24T07:36:52.523Z;8
3060;61;2017-10-30T17:55:48.135Z;4
3061;61;2017-03-23T23:45:01.431Z;6
3062;61;2017-08-09T00:22:30.837Z;8
3063;61;2017-04-26T17:57:34.801Z;5
3064;61;2018-01-30T11:59:23.112Z;4
3065;61;2017-12-31T02:18:04.150Z;5
3066;61;2018-01-26T01:12:35.453Z;9
3067;61;2017-08-20T13:55:50.294Z;2
3068;61;2017-09-19T03:49:18.714Z;4
3069;61;2017-04-13T16:39:37.969Z;2
3070;61;2017-06-16T21:38:34.900Z;6
3071;61;2017-03-05T06:31:17.119Z;1
3072;61;2017-06-24T08:42:09.047Z;6
3073;61;2017-06-30T00:14:07.811Z;0
3074;61;2017-09-06T22:40:14.059Z;1
3075;61;2017-02-12T15:35:35.634Z;9
3076;61;2018-02-03T13:49:00.529Z;3
3077;61;2017-04-09T14:44:03.146Z;9
3078;61;2017-10-03T14:46:37.964Z;8
3079;61;2017-05-04T04:14:47.877Z;6
3080;61;2017-09-06T16:07:26.018Z;7
3081;61;2017-07-11T01:45:35.909Z;8
3082;61;2017-07-27T04:04:20.188Z;3
3083;61;2017-03-15T10:19:30.358Z;1
3084;53;2018-01-10T13:45:04.446Z;4
3085;53;2017-10-19T10:14:52.905Z;7
3086;53;2017-06-10T15:40:14.704Z;9
3087;53;2017-07-31T05:50:04.137Z;5
3088;53;2017-09-12T14:22:32.616Z;1
3089;53;2018-01-23T10:12:56.997Z;7
3090;53;2017-09-09T16:28:33.467Z;5
3091;53;2018-01-08T15:02:12.857Z;3
3092;53;2017-05-25T09:27:40.206Z;2
3093;53;2017-09-28T02:58:16.015Z;9
3094;53;2017-05-13T08:31:40.217Z;4
3095;53;2017-12-10T03:19:09.150Z;1
3096;53;2017-03-05T18:14:17.434Z;5
3097;53;2017-04-12T03:08:30.804Z;0
3098;53;2017-09-09T04:46:33.555Z;3
3099;53;2017-07-17T19:01:01.310Z;5
3100;53;2017-11-04T09:03:31.993Z;1
3101;53;2017-05-07T12:15:14.993Z;1
3102;53;2017-09-24T21:07:18.062Z;2
3103;53;2018-01-13T03:38:12.709Z;6
3104;53;2018-01-15T10:49:47.765Z;2
3105;53;2017-06-08T23:24:10.851Z;2
3106;53;2017-05-30T05:30:01.573Z;4
3107;53;2017-08-02T01:53:06.796Z;4
3108;53;2017-11-29T13:36:16.443Z;8
3109;53;2017-05-25T18:04:55.802Z;7
3110;53;2017-09-12T04:14:47.556Z;5
3111;53;2018-01-26T09:29:13.000Z;7
3112;53;2017-08-16T12:07:20.014Z;7
3113;53;2017-12-04T23:00:44.823Z;7
3114;53;2017-07-25T22:19:14.010Z;7
3115;53;2017-11-07T14:09:54.375Z;4
3116;53;2017-12-03T22:24:20.920Z;6
3117;53;2017-04-01T15:39:22.550Z;7
3118;53;2017-08-31T17:55:10.677Z;8
3119;53;2017-05-06T01:39:46.956Z;6
3120;53;2018-02-02T13:34:53.102Z;1
3121;53;2017-12-06T05:13:04.688Z;8
3122;53;2018-01-21T13:38:12.513Z;2
3123;53;2017-10-21T17:27:40.466Z;6
3124;53;2017-10-30T11:50:58.558Z;0
3125;53;2017-04-19T22:34:44.925Z;6
3126;53;2017-11-16T08:49:01.841Z;7
3127;53;2017-03-25T00:34:17.987Z;7
3128;53;2017-11-19T00:52:32.001Z;2
3129;53;2017-12-18T05:17:01.755Z;1
3130;53;2017-02-28T02:12:12.639Z;5
3131;53;2017-08-31T21:51:54.843Z;3
3132;53;2017-09-08T05:21:08.278Z;4
3133;53;2018-01-07T03:18:47.802Z;9
3134;53;2017-10-28T07:19:12.532Z;7
3135;53;2017-09-12T08:28:59.002Z;4
3136;53;2017-08-25T06:04:48.428Z;4
3137;53;2017-08-21T16:46:06.146Z;9
3138;53;2017-05-04T03:46:26.777Z;1
3139;53;2017-10-13T20:10:57.646Z;2
3140;53;2018-01-03T08:33:04.365Z;0
3141;53;2017-07-28T10:05:03.238Z;5
3142;53;2017-08-09T16:50:02.179Z;5
3143;53;2018-01-16T20:56:19.086Z;6
3144;53;2017-08-01T01:25:01.617Z;9
3145;53;2017-04-29T03:24:25.537Z;1
3146;53;2017-05-08T19:19:34.502Z;9
3147;53;2017-07-14T11:15:17.835Z;2
3148;53;2017-02-11T19:27:45.986Z;0
3149;53;2017-08-14T17:42:29.822Z;0
3150;53;2017-07-20T12:22:33.396Z;7
3151;53;2017-12-09T13:36:21.060Z;4
3152;53;2017-12-17T11:50:22.363Z;1
3153;53;2018-01-12T14:14:32.622Z;4
3154;53;2017-10-02T08:15:14.113Z;5
3155;53;2017-06-07T21:59:00.601Z;6
3156;53;2017-06-08T07:21:37.426Z;4
3157;53;2017-09-06T22:02:18.377Z;2
3158;53;2017-04-04T02:15:13.733Z;1
3159;53;2017-08-13T06:18:24.604Z;5
3160;53;2017-04-30T03:50:58.072Z;5
3161;53;2017-05-04T11:54:14.562Z;9
3162;53;2017-08-05T15:55:01.878Z;5
3163;53;2017-03-03T16:58:30.514Z;9
3164;53;2017-09-21T12:15:34.084Z;3
3165;53;2017-12-26T16:46:32.833Z;0
3166;53;2017-07-09T20:16:06.926Z;5
3167;53;2017-08-02T21:08:41.018Z;0
3168;53;2017-03-11T11:44:16.815Z;7
3169;53;2017-08-23T10:32:53.573Z;8
3170;53;2018-01-12T04:23:53.898Z;7
3171;53;2017-02-13T23:34:15.540Z;0
3172;53;2017-03-09T05:56:20.095Z;6
3173;53;2017-11-15T06:57:33.716Z;9
3174;53;2017-12-20T02:15:04.006Z;4
3175;53;2017-09-02T09:50:55.854Z;3
3176;53;2017-07-28T00:21:43.219Z;6
3177;53;2017-08-29T12:47:47.201Z;5
3178;53;2017-04-08T15:45:19.017Z;4
3179;53;2017-10-23T05:53:04.716Z;7
3180;53;2017-11-16T08:22:54.591Z;5
3181;53;2017-12-31T14:41:51.682Z;8
3182;53;2018-01-25T20:36:47.774Z;9
3183;62;2017-03-18T01:18:22.777Z;8
3184;62;2017-03-02T20:12:59.109Z;0
3185;62;2017-11-03T21:27:05.070Z;5
3186;62;2017-06-30T19:22:09.459Z;5
3187;62;2017-12-02T18:42:21.818Z;8
3188;62;2017-10-11T03:32:50.728Z;2
3189;62;2017-04-05T15:00:33.006Z;5
3190;62;2017-09-27T17:26:25.133Z;1
3191;62;2017-02-28T14:33:14.114Z;9
3192;62;2017-05-12T20:08:12.160Z;0
3193;62;2017-05-10T13:29:06.964Z;7
3194;62;2017-03-06T23:44:55.011Z;2
3195;62;2017-06-07T04:26:58.265Z;4
3196;62;2018-01-05T14:30:45.921Z;5
3197;62;2017-05-28T06:15:44.440Z;8
3198;62;2018-02-03T18:12:25.284Z;4
3199;62;2017-02-18T22:16:22.937Z;0
3200;62;2017-07-18T01:52:52.856Z;4
3201;62;2017-03-08T02:47:20.091Z;7
3202;62;2018-02-02T03:06:20.879Z;2
3203;62;2017-12-06T16:13:25.971Z;5
3204;62;2017-02-14T11:03:35.325Z;3
3205;66;2017-07-24T18:35:45.156Z;1
3206;66;2018-02-03T01:08:25.944Z;2
3207;66;2017-11-28T13:47:04.771Z;9
3208;66;2017-09-16T20:22:57.164Z;6
3209;66;2017-04-17T18:35:00.247Z;0
3210;66;2017-08-19T22:33:46.857Z;3
3211;66;2017-07-22T04:53:53.061Z;0
3212;66;2017-10-20T21:13:10.914Z;3
3213;66;2017-07-22T19:16:12.911Z;7
3214;66;2017-06-15T05:47:23.397Z;3
3215;66;2017-06-15T15:38:58.068Z;8
3216;66;2017-03-05T06:21:31.307Z;2
3217;66;2017-04-02T17:56:34.783Z;7
3218;66;2017-02-14T04:08:53.824Z;6
3219;66;2017-02-13T15:04:10.507Z;2
3220;66;2017-05-30T15:06:12.473Z;1
3221;66;2017-11-10T02:13:40.267Z;1
3222;66;2017-11-07T11:17:48.925Z;5
3223;66;2017-10-12T14:31:31.681Z;0
3224;66;2017-10-27T16:14:51.836Z;1
3225;66;2017-08-10T20:10:36.208Z;2
3226;66;2017-08-19T08:07:56.764Z;1
3227;66;2017-06-17T07:32:24.409Z;5
3228;66;2017-02-21T22:40:58.149Z;6
3229;66;2017-04-15T11:02:54.190Z;1
3230;66;2017-07-22T13:52:27.050Z;9
3231;66;2017-07-15T08:55:36.121Z;4
3232;66;2017-07-17T15:09:43.785Z;5
3233;66;2017-10-06T21:07:26.631Z;3
3234;66;2018-02-02T19:54:52.355Z;2
3235;66;2017-11-02T17:22:44.735Z;5
3236;66;2018-01-02T13:33:31.972Z;0
3237;66;2017-06-19T05:24:26.917Z;5
3238;66;2017-09-20T21:16:13.139Z;0
3239;66;2017-10-29T02:29:59.480Z;9
3240;66;2018-01-29T11:22:37.112Z;0
3241;66;2018-01-21T09:15:02.784Z;3
3242;66;2017-11-14T00:41:45.171Z;5
3243;66;2017-06-05T13:24:52.978Z;4
3244;66;2018-01-09T19:48:34.720Z;7
3245;66;2017-02-19T01:03:34.488Z;4
3246;66;2017-06-07T09:30:44.307Z;6
3247;66;2018-01-07T22:44:28.917Z;0
3248;66;2017-03-23T04:50:34.782Z;6
3249;66;2017-09-01T06:47:30.958Z;8
3250;66;2017-11-21T22:36:49.347Z;0
3251;66;2017-09-04T14:56:45.896Z;9
3252;66;2017-04-01T15:15:22.810Z;1
3253;66;2018-02-02T10:29:29.413Z;1
3254;66;2017-10-18T15:26:36.166Z;8
3255;66;2017-12-19T02:09:20.181Z;9
3256;66;2017-04-26T20:09:09.192Z;3
3257;66;2018-02-01T23:08:37.572Z;3
3258;66;2017-02-22T16:44:31.453Z;3
3259;66;2017-02-08T06:12:52.445Z;4
3260;66;2017-05-26T11:42:46.729Z;5
3261;66;2018-01-16T07:23:55.426Z;1
3262;66;2017-10-16T18:36:06.819Z;7
3263;66;2017-05-23T21:52:30.370Z;6
3264;66;2017-06-17T10:20:46.855Z;4
3265;66;2017-11-20T15:09:15.298Z;9
3266;66;2017-12-03T03:06:38.079Z;1
3267;66;2017-03-06T23:13:20.376Z;8
3268;63;2018-01-05T14:22:20.752Z;1
3269;63;2018-02-05T02:39:43.915Z;0
3270;63;2017-05-28T07:29:17.846Z;7
3271;63;2017-11-08T03:18:59.129Z;8
3272;63;2017-03-27T02:21:46.491Z;5
3273;63;2017-02-19T07:37:17.308Z;3
3274;63;2017-05-11T20:34:04.178Z;5
3275;63;2017-07-30T10:43:27.457Z;6
3276;63;2017-02-12T09:20:48.312Z;5
3277;63;2018-01-24T18:11:45.235Z;5
3278;63;2017-06-24T05:30:46.452Z;0
3279;63;2017-04-14T13:18:07.146Z;1
3280;63;2017-06-26T05:26:39.940Z;0
3281;63;2017-10-21T19:23:00.596Z;5
3282;63;2017-09-19T13:12:17.270Z;6
3283;63;2017-03-18T20:58:30.858Z;1
3284;63;2018-01-07T08:50:40.110Z;0
3285;63;2017-05-09T10:42:41.223Z;4
3286;63;2018-01-03T13:00:37.291Z;0
3287;63;2017-03-23T00:32:45.492Z;3
3288;63;2017-10-19T14:18:55.702Z;5
3289;63;2017-10-08T08:57:04.029Z;4
3290;63;2017-10-03T21:54:12.650Z;1
3291;63;2017-08-21T17:58:26.698Z;2
3292;63;2017-11-02T10:32:39.881Z;4
3293;63;2018-01-21T17:03:53.618Z;4
3294;63;2017-07-21T18:12:04.796Z;9
3295;63;2017-11-28T16:16:05.132Z;5
3296;63;2017-07-03T22:49:30.865Z;6
3297;63;2017-08-30T05:45:56.890Z;5
3298;63;2017-11-29T07:05:06.708Z;2
3299;63;2017-10-24T22:03:26.398Z;1
3300;63;2017-11-15T15:51:47.233Z;9
3301;63;2017-12-05T23:55:21.843Z;9
3302;63;2017-03-27T05:34:24.075Z;0
3303;63;2017-02-14T17:31:51.909Z;6
3304;63;2017-10-02T19:30:36.372Z;1
3305;63;2017-06-23T05:13:13.521Z;1
3306;63;2018-02-06T22:08:59.563Z;1
3307;63;2017-04-09T12:08:03.404Z;8
3308;63;2018-01-24T11:06:46.646Z;6
3309;63;2017-09-23T00:57:34.899Z;7
3310;63;2017-04-02T07:09:18.874Z;2
3311;63;2017-06-18T13:30:31.888Z;3
3312;63;2018-01-16T01:28:58.543Z;2
3313;63;2017-10-07T21:17:24.445Z;1
3314;63;2017-12-11T22:34:24.440Z;9
3315;63;2017-03-06T01:10:52.431Z;2
3316;63;2017-04-10T13:10:59.440Z;2
3317;63;2017-12-06T01:01:01.355Z;7
3318;63;2017-06-11T22:09:25.464Z;0
3319;63;2017-05-19T08:55:45.110Z;0
3320;63;2017-04-14T04:08:46.293Z;5
3321;63;2017-11-07T01:40:05.487Z;8
3322;63;2017-11-04T03:43:19.759Z;1
3323;63;2018-02-03T05:30:14.229Z;5
3324;63;2017-06-24T17:10:15.723Z;6
3325;63;2017-04-01T11:19:17.647Z;2
3326;63;2017-10-13T12:39:53.177Z;2
3327;63;2017-05-13T01:43:14.898Z;8
3328;63;2017-10-22T09:08:55.226Z;3
3329;63;2017-03-07T20:30:56.719Z;1
3330;63;2017-06-19T03:20:46.318Z;1
3331;63;2017-10-21T11:50:00.486Z;5
3332;63;2017-07-24T13:33:28.898Z;4
3333;63;2017-06-11T04:38:36.276Z;0
3334;63;2017-10-30T19:30:27.545Z;2
3335;63;2017-09-04T06:09:24.246Z;4
3336;63;2017-04-28T17:54:23.605Z;5
3337;63;2017-08-16T15:55:12.460Z;6
3338;63;2018-01-15T22:40:15.264Z;3
3339;63;2018-01-12T21:55:50.308Z;9
3340;63;2017-09-02T08:18:25.270Z;2
3341;63;2017-07-01T00:50:00.041Z;1
3342;63;2017-06-20T03:43:34.631Z;6
3343;63;2018-01-08T02:04:53.023Z;6
3344;63;2017-12-28T20:49:48.153Z;2
3345;63;2017-11-03T05:06:33.105Z;4
3346;63;2017-08-29T07:34:48.724Z;7
3347;63;2017-04-29T08:33:14.594Z;0
3348;63;2018-01-07T11:59:58.737Z;4
3349;63;2017-12-29T02:08:47.139Z;3
3350;63;2017-12-27T09:27:45.854Z;1
3351;63;2017-07-23T05:27:52.639Z;4
3352;63;2017-08-03T20:33:18.652Z;0
3353;65;2018-01-30T17:28:51.869Z;9
3354;65;2017-07-30T01:01:18.314Z;3
3355;65;2017-04-03T00:12:04.624Z;2
3356;65;2017-03-24T14:41:04.978Z;2
3357;65;2017-03-01T15:46:01.039Z;3
3358;65;2017-04-02T16:00:36.724Z;3
3359;65;2017-08-23T04:11:54.738Z;9
3360;65;2017-09-28T04:52:06.721Z;1
3361;65;2017-02-17T14:15:19.073Z;1
3362;65;2017-08-22T21:03:33.289Z;7
3363;67;2017-10-17T15:54:03.214Z;4
3364;67;2017-06-21T20:10:16.935Z;5
3365;67;2017-08-21T01:36:42.556Z;0
3366;67;2017-05-26T17:57:05.874Z;0
3367;67;2017-12-21T11:31:41.304Z;7
3368;67;2017-12-02T15:05:44.874Z;6
3369;67;2017-07-25T12:51:16.767Z;3
3370;67;2017-03-23T21:17:16.245Z;0
3371;67;2017-06-13T05:06:59.833Z;4
3372;67;2017-10-08T22:35:39.926Z;7
3373;67;2017-05-01T21:54:27.654Z;1
3374;67;2017-05-17T17:59:35.601Z;8
3375;67;2017-03-09T16:13:55.021Z;4
3376;67;2017-07-01T02:52:19.224Z;4
3377;67;2017-12-28T20:04:06.135Z;1
3378;67;2017-11-30T17:28:46.085Z;0
3379;67;2017-04-23T14:26:44.173Z;9
3380;67;2017-07-12T00:51:43.614Z;5
3381;67;2017-02-24T02:13:15.437Z;9
3382;67;2017-06-07T05:10:53.218Z;3
3383;67;2017-08-03T04:40:11.556Z;0
3384;67;2017-09-29T13:21:37.294Z;4
3385;67;2017-08-11T08:37:54.049Z;5
3386;67;2017-08-05T23:19:43.206Z;1
3387;67;2017-12-29T14:37:04.868Z;2
3388;67;2017-06-12T16:35:34.215Z;5
3389;67;2017-12-11T10:50:28.231Z;2
3390;67;2017-10-08T06:51:42.963Z;2
3391;67;2017-08-26T17:28:31.069Z;4
3392;67;2017-06-11T01:16:08.771Z;5
3393;67;2017-04-09T11:22:40.877Z;4
3394;67;2017-10-15T16:25:38.320Z;4
3395;67;2017-07-26T15:38:27.680Z;9
3396;67;2017-11-10T21:27:35.141Z;3
3397;67;2017-04-03T02:25:59.025Z;8
3398;67;2017-03-31T08:53:18.328Z;2
3399;67;2017-05-12T00:53:24.250Z;5
3400;67;2017-04-21T19:10:55.546Z;3
3401;67;2017-12-21T01:44:49.548Z;2
3402;67;2017-03-31T10:26:26.330Z;7
3403;67;2017-09-20T03:06:48.007Z;4
3404;67;2017-10-02T11:38:53.747Z;4
3405;67;2017-05-23T21:20:32.321Z;5
3406;67;2017-05-05T17:52:31.514Z;1
3407;67;2017-12-02T08:08:16.409Z;2
3408;67;2018-01-11T05:19:35.358Z;4
3409;67;2017-07-21T17:13:37.947Z;8
3410;67;2017-03-06T13:58:14.158Z;9
3411;67;2017-07-25T00:43:31.065Z;2
3412;67;2017-07-08T20:20:43.353Z;6
3413;67;2017-08-02T04:46:55.673Z;9
3414;67;2017-11-01T10:32:26.366Z;0
3415;67;2018-01-22T00:34:36.608Z;2
3416;67;2017-12-18T20:00:04.986Z;7
3417;67;2017-12-22T16:09:05.593Z;5
3418;67;2017-08-19T03:19:51.677Z;6
3419;67;2017-04-01T06:27:48.847Z;4
3420;67;2017-04-25T11:37:23.739Z;7
3421;67;2017-12-16T18:38:24.624Z;5
3422;67;2017-04-21T18:37:00.666Z;0
3423;67;2017-08-02T05:21:49.650Z;7
3424;67;2018-01-01T21:32:03.214Z;5
3425;67;2017-08-31T05:08:48.090Z;0
3426;67;2017-11-03T09:00:25.699Z;5
3427;67;2017-09-26T13:02:39.998Z;0
3428;67;2017-08-31T11:11:11.479Z;0
3429;67;2018-02-02T05:44:37.000Z;7
3430;67;2017-03-30T21:26:27.969Z;8
3431;67;2017-10-04T17:30:58.148Z;9
3432;67;2017-07-28T07:51:42.586Z;7
3433;67;2017-10-23T18:33:41.366Z;5
3434;67;2017-08-26T06:38:14.775Z;2
3435;67;2017-04-22T00:34:10.732Z;9
3436;67;2017-02-23T20:03:53.038Z;6
3437;67;2017-05-10T14:18:21.255Z;5
3438;67;2017-08-11T23:43:14.309Z;8
3439;67;2017-10-01T07:32:46.186Z;6
3440;67;2017-11-12T00:02:31.309Z;5
3441;67;2017-09-10T10:49:57.068Z;1
3442;68;2017-09-18T16:18:58.995Z;9
3443;68;2017-12-16T08:24:11.032Z;2
3444;68;2018-01-04T13:15:23.602Z;3
3445;68;2017-04-01T03:14:16.012Z;3
3446;68;2017-03-01T00:57:48.241Z;2
3447;68;2018-01-08T07:52:12.880Z;6
3448;68;2017-07-08T08:55:27.437Z;5
3449;68;2017-04-24T14:01:46.258Z;5
3450;68;2017-07-16T23:04:06.691Z;2
3451;68;2017-07-02T09:53:54.546Z;0
3452;68;2017-09-07T17:28:57.552Z;3
3453;68;2017-08-19T05:04:55.826Z;4
3454;68;2017-12-16T14:26:11.092Z;7
3455;68;2017-05-28T07:39:13.073Z;8
3456;68;2018-01-19T12:14:50.173Z;3
3457;68;2018-01-24T17:17:33.215Z;7
3458;68;2017-10-19T18:55:16.812Z;6
3459;68;2018-02-05T15:01:00.860Z;4
3460;68;2017-06-08T03:39:14.985Z;1
3461;68;2017-09-14T19:59:15.677Z;9
3462;68;2017-05-22T11:29:58.565Z;6
3463;68;2017-08-02T07:48:04.222Z;0
3464;68;2017-10-13T10:32:47.007Z;3
3465;68;2017-04-19T18:43:02.342Z;1
3466;68;2017-07-12T15:26:17.200Z;9
3467;68;2018-01-31T07:29:48.964Z;1
3468;68;2017-04-03T04:57:46.543Z;2
3469;68;2017-10-26T21:06:24.029Z;2
3470;68;2017-03-13T21:08:33.653Z;7
3471;68;2017-07-05T06:13:21.309Z;8
3472;68;2017-11-23T14:07:08.890Z;6
3473;68;2017-08-15T17:43:45.136Z;8
3474;68;2017-05-31T12:26:07.427Z;7
3475;68;2018-02-02T01:25:36.200Z;1
3476;68;2017-12-17T06:44:04.763Z;4
3477;68;2017-06-19T18:38:56.023Z;8
3478;68;2017-06-14T14:29:32.045Z;4
3479;68;2017-11-03T08:37:32.132Z;7
3480;68;2017-11-04T12:19:03.126Z;9
3481;68;2017-12-31T10:21:58.994Z;0
3482;68;2017-08-16T04:10:23.442Z;3
3483;68;2017-03-08T18:38:01.578Z;7
3484;68;2017-05-08T04:18:26.280Z;7
3485;68;2017-03-03T00:15:57.563Z;2
3486;68;2017-03-11T22:53:59.424Z;4
3487;68;2017-12-25T02:42:34.998Z;1
3488;68;2017-03-11T23:29:31.306Z;8
3489;68;2017-12-23T20:22:59.127Z;8
3490;68;2017-05-03T06:58:41.684Z;3
3491;68;2017-10-05T19:02:12.944Z;9
3492;68;2017-11-01T05:43:07.059Z;9
3493;68;2017-03-14T04:12:47.586Z;8
3494;68;2017-10-24T02:31:40.127Z;3
3495;68;2017-02-24T06:57:34.248Z;7
3496;68;2017-09-20T03:41:37.628Z;8
3497;68;2017-11-14T18:20:20.822Z;0
3498;68;2017-10-26T07:45:52.496Z;7
3499;68;2017-05-29T06:24:17.718Z;9
3500;68;2018-01-24T10:52:12.122Z;8
3501;68;2017-07-12T18:26:28.697Z;1
3502;68;2017-05-18T12:35:24.186Z;9
3503;68;2017-03-29T08:32:18.602Z;0
3504;68;2017-05-09T08:18:41.903Z;8
3505;68;2017-09-22T09:14:10.612Z;5
3506;68;2017-05-04T00:37:36.598Z;5
3507;70;2017-04-25T07:36:11.466Z;2
3508;70;2017-09-08T07:34:46.438Z;8
3509;70;2017-06-07T05:27:26.675Z;7
3510;70;2017-03-23T03:00:28.981Z;5
3511;70;2017-05-08T20:01:04.275Z;3
3512;70;2017-04-13T15:34:05.471Z;0
3513;70;2017-04-22T09:17:01.569Z;4
3514;70;2017-12-08T07:50:38.646Z;6
3515;70;2017-09-01T07:38:28.733Z;1
3516;70;2017-08-04T10:58:57.410Z;5
3517;70;2017-12-16T08:40:06.871Z;1
3518;70;2017-11-08T19:43:50.690Z;1
3519;70;2017-09-21T10:28:59.061Z;1
3520;70;2018-01-28T14:25:59.423Z;8
3521;70;2017-05-25T11:55:39.878Z;7
3522;70;2017-07-09T06:13:08.088Z;8
3523;70;2017-05-31T05:46:41.087Z;0
3524;70;2017-07-03T22:13:37.626Z;7
3525;70;2017-09-11T23:05:37.353Z;5
3526;70;2017-04-02T19:53:55.963Z;3
3527;70;2017-02-24T00:35:45.382Z;0
3528;70;2017-08-06T08:29:37.526Z;3
3529;70;2017-08-17T20:33:01.808Z;2
3530;70;2018-01-22T11:45:24.475Z;4
3531;70;2017-02-27T14:46:24.628Z;9
3532;70;2017-10-20T16:53:34.545Z;2
3533;70;2017-11-26T11:04:29.042Z;2
3534;70;2017-08-05T15:05:36.201Z;4
3535;70;2018-01-26T10:23:52.635Z;7
3536;70;2017-05-24T21:15:55.050Z;0
3537;70;2017-07-11T01:09:57.195Z;0
3538;70;2017-02-27T17:41:55.050Z;2
3539;70;2017-08-15T05:54:18.582Z;7
3540;70;2017-10-12T23:24:02.359Z;5
3541;69;2017-06-27T14:56:51.982Z;4
3542;69;2017-03-05T11:39:45.219Z;4
3543;69;2017-06-05T21:14:28.078Z;3
3544;69;2017-03-02T15:30:27.599Z;1
3545;69;2017-02-25T21:15:53.056Z;3
3546;69;2017-03-05T06:04:20.989Z;1
3547;69;2017-05-17T08:55:32.801Z;8
3548;69;2017-11-02T04:42:53.473Z;4
3549;69;2018-01-20T22:58:36.050Z;6
3550;69;2017-02-19T13:06:00.477Z;8
3551;69;2017-04-27T12:53:51.829Z;8
3552;69;2017-08-20T08:34:22.580Z;5
3553;69;2018-01-12T20:38:17.287Z;8
3554;69;2018-01-07T14:41:02.784Z;1
3555;69;2017-09-22T07:45:37.000Z;1
3556;69;2017-10-05T10:21:29.102Z;5
3557;69;2017-03-05T23:12:14.649Z;9
3558;69;2017-06-24T15:20:11.241Z;8
3559;69;2017-05-27T16:49:00.697Z;2
